(2823, 12, 565, 16, 210, 27),
(2824, 14, 352, 17, 116, 33),
(2825, 20, 1016, 16, 156, 30),
(2826, 9, 1108, 17, 152, 34),
(2827, 23, 434, 19, 173, 34),
(2828, 25, 1440, 17, 108, 28),
(2829, 20, 662, 19, 129, 34),
(2830, 9, 715, 16, 193, 30),
(2831, 6, 430, 16, 180, 28),
(2832, 8, 1481, 18, 204, 30),
(2833, 13, 924, 15, 200, 32),
(2834, 3, 1187, 15, 137, 30),
(2835, 3, 1412, 18, 208, 33),
(2836, 12, 487, 17, 188, 34),
(2837, 8, 1722, 19, 135, 27),
(2838, 19, 1757, 15, 139, 29),
(2839, 12, 556, 16, 125, 32),
(2840, 4, 872, 16, 214, 27),
(2841, 6, 144, 16, 170, 26),
(2842, 20, 563, 16, 151, 26),
(2843, 5, 1155, 19, 207, 29),
(2844, 7, 525, 15, 150, 29),
(2845, 25, 1438, 17, 199, 25),
(2846, 7, 115, 19, 143, 30),
(2847, 13, 527, 15, 192, 34),
(2848, 23, 79, 18, 109, 28),
(2849, 2, 727, 16, 181, 29),
(2850, 16, 1970, 17, 138, 29),
(2851, 17, 692, 15, 173, 26),
(2852, 8, 1463, 19, 126, 33),
(2853, 23, 44, 18, 109, 29),
(2854, 13, 1315, 18, 158, 27),
(2855, 17, 878, 16, 110, 30),
(2856, 6, 435, 17, 141, 30),
(2857, 18, 284, 17, 131, 27),
(2858, 13, 1472, 18, 207, 30),
(2859, 21, 660, 16, 201, 35),
(2860, 2, 291, 19, 141, 27),
(2861, 25, 108, 17, 145, 25),
(2862, 19, 1018, 15, 143, 28),
(2863, 6, 613, 19, 145, 26),
(2864, 8, 1461, 19, 189, 30),
(2865, 10, 1656, 19, 205, 28),
(2866, 8, 1909, 15, 188, 35),
(2867, 8, 917, 16, 178, 31),
(2868, 1, 235, 18, 116, 34),
(2869, 14, 878, 16, 191, 32),
(2870, 22, 1724, 15, 173, 34),
(2871, 10, 1512, 18, 123, 29),
(2872, 15, 621, 15, 205, 32),
(2873, 1, 799, 18, 180, 28),
(2874, 3, 163, 17, 141, 32),
(2875, 2, 609, 15, 121, 27),
(2876, 25, 218, 18, 195, 35),
(2877, 2, 1017, 19, 186, 35),
(2878, 14, 1015, 17, 148, 35),
(2879, 9, 599, 16, 180, 34),
(2880, 22, 1625, 19, 185, 29),
(2881, 10, 1345, 17, 210, 27),
(2882, 7, 1365, 17, 115, 28),
(2883, 17, 604, 17, 124, 32),
(2884, 7, 1095, 19, 174, 35),
(2885, 18, 210, 17, 179, 30),
(2886, 4, 1306, 17, 193, 28),
(2887, 1, 838, 18, 112, 32),
(2888, 3, 605, 16, 183, 34),
(2889, 19, 428, 17, 161, 31),
(2890, 24, 1653, 15, 131, 35),
(2891, 13, 1230, 15, 158, 26),
(2892, 20, 264, 17, 152, 32),
(2893, 15, 729, 18, 128, 25),
(2894, 14, 1490, 17, 119, 32),
(2895, 19, 1670, 17, 187, 31),
(2896, 20, 109, 16, 126, 34),
(2897, 14, 712, 18, 136, 26),
(2898, 21, 1393, 19, 197, 25),
(2899, 9, 1426, 16, 154, 30),
(2900, 19, 2000, 18, 212, 25),
(2901, 15, 574, 16, 127, 30),
(2902, 20, 199, 16, 180, 31),
(2903, 17, 1516, 17, 109, 30),
(2904, 25, 1684, 15, 159, 27),
(2905, 14, 847, 15, 127, 31),
(2906, 8, 2, 17, 129, 28),
(2907, 10, 1924, 17, 201, 29),
(2908, 16, 1593, 16, 144, 29),
(2909, 3, 311, 15, 170, 25),
(2910, 4, 425, 15, 213, 29),
(2911, 7, 1587, 19, 205, 26),
(2912, 11, 1992, 16, 214, 31),
(2913, 9, 147, 15, 133, 26),
(2914, 5, 283, 18, 179, 34),
(2915, 9, 1197, 17, 158, 29),
(2916, 13, 785, 16, 214, 28),
(2917, 22, 1849, 17, 116, 33),
(2918, 4, 1674, 17, 140, 27),
(2919, 15, 31, 16, 191, 30),
(2920, 24, 1, 15, 209, 29),
(2921, 14, 1390, 16, 116, 28),
(2922, 23, 1007, 16, 209, 31),
(2923, 18, 841, 19, 181, 35),
(2924, 7, 723, 15, 160, 33),
(2925, 23, 29, 17, 142, 35),
(2926, 24, 672, 16, 150, 25),
(2927, 20, 1693, 19, 192, 25),
(2928, 11, 977, 15, 136, 35),
(2929, 22, 1971, 16, 184, 30),
(2930, 16, 1066, 19, 129, 33),
(2931, 24, 598, 18, 153, 27),
(2932, 14, 1394, 18, 183, 31),
(2933, 18, 86, 19, 127, 31),
(2934, 10, 1796, 15, 162, 26),
(2935, 2, 583, 17, 127, 35),
(2936, 14, 1607, 19, 185, 30),
(2937, 5, 814, 15, 164, 26),
(2938, 9, 765, 18, 205, 31),
(2939, 23, 1727, 16, 139, 25),
(2940, 4, 259, 15, 185, 30),
(2941, 2, 301, 17, 200, 34),
(2942, 11, 200, 18, 158, 25),
(2943, 15, 1370, 15, 200, 27),
(2944, 24, 1488, 15, 132, 35),
(2945, 3, 1505, 15, 199, 31),
(2946, 15, 1713, 17, 185, 32),
(2947, 20, 131, 17, 215, 34),
(2948, 19, 1030, 18, 135, 30),
(2949, 13, 212, 15, 213, 25),
(2950, 14, 1055, 19, 211, 32),
(2951, 10, 276, 18, 182, 29),
(2952, 5, 16, 17, 172, 26),
(2953, 16, 123, 19, 133, 25),
(2954, 18, 406, 17, 139, 30),
(2955, 4, 455, 19, 118, 26),
(2956, 18, 781, 17, 136, 35),
(2957, 16, 1194, 19, 183, 27),
(2958, 9, 778, 16, 111, 32),
(2959, 10, 1210, 18, 122, 26),
(2960, 4, 1749, 18, 198, 28),
(2961, 9, 783, 17, 105, 27),
(2962, 3, 1036, 18, 145, 29),
(2963, 13, 830, 16, 111, 28),
(2964, 13, 1782, 18, 170, 30),
(2965, 3, 219, 16, 108, 28),
(2966, 8, 1399, 17, 186, 34),
(2967, 2, 182, 16, 185, 26),
(2968, 15, 1591, 19, 156, 27),
(2969, 22, 664, 18, 206, 25),
(2970, 13, 1464, 15, 137, 31),
(2971, 3, 1793, 15, 168, 34),
(2972, 25, 16, 18, 142, 25),
(2973, 16, 856, 17, 182, 34),
(2974, 17, 1932, 16, 130, 33),
(2975, 5, 61, 16, 209, 35),
(2976, 20, 650, 16, 121, 27),
(2977, 23, 5, 15, 105, 25),
(2978, 20, 1844, 19, 191, 30),
(2979, 25, 1741, 16, 142, 34),
(2980, 2, 191, 17, 167, 31),
(2981, 2, 1044, 19, 211, 32),
(2982, 6, 796, 18, 125, 31),
(2983, 3, 405, 16, 188, 30),
(2984, 8, 1256, 19, 139, 32),
(2985, 4, 436, 19, 160, 34),
(2986, 12, 1779, 16, 206, 26),
(2987, 6, 1974, 16, 157, 31),
(2988, 10, 1202, 19, 114, 29),
(2989, 9, 983, 18, 205, 29),
(2990, 16, 351, 19, 184, 35),
(2991, 11, 1396, 15, 174, 30),
(2992, 1, 379, 18, 117, 34),
(2993, 18, 940, 19, 145, 34),
(2994, 16, 511, 19, 182, 25),
(2995, 2, 517, 19, 137, 29),
(2996, 5, 390, 16, 177, 29),
(2997, 19, 177, 16, 207, 35),
(2998, 20, 278, 19, 201, 34),
(2999, 20, 296, 18, 148, 27),
(3000, 14, 1397, 18, 190, 25),
(3001, 2, 700, 18, 164, 25),
(3002, 1, 240, 17, 191, 33),
(3003, 24, 505, 19, 191, 31),
(3004, 1, 1120, 17, 208, 33),
(3005, 5, 646, 15, 152, 27),
(3006, 6, 359, 17, 121, 34),
(3007, 13, 1467, 15, 110, 32),
(3008, 24, 1885, 16, 184, 31),
(3009, 5, 1677, 16, 149, 33),
(3010, 7, 1127, 18, 190, 34),
(3011, 6, 418, 17, 189, 35),
(3012, 6, 1412, 16, 211, 34),
(3013, 13, 1575, 19, 138, 25),
(3014, 10, 1212, 16, 163, 27),
(3015, 12, 1410, 19, 173, 34),
(3016, 13, 883, 18, 191, 33),
(3017, 12, 1700, 16, 170, 30),
(3018, 4, 1983, 17, 110, 33),
(3019, 19, 841, 18, 192, 25),
(3020, 2, 1451, 19, 162, 34),
(3021, 22, 1486, 15, 110, 35),
(3022, 14, 296, 17, 174, 26),
(3023, 20, 1250, 18, 138, 34),
(3024, 24, 1863, 17, 113, 28),
(3025, 5, 1079, 16, 180, 31),
(3026, 12, 498, 16, 134, 31),
(3027, 6, 3, 18, 192, 35),
(3028, 4, 1682, 19, 170, 32),
(3029, 17, 1911, 19, 169, 28),
(3030, 17, 1059, 15, 136, 33),
(3031, 2, 1791, 15, 131, 35),
(3032, 20, 1791, 19, 181, 35),
(3033, 2, 1002, 16, 150, 26),
(3034, 3, 1207, 18, 206, 29),
(3035, 11, 985, 19, 185, 25),
(3036, 10, 74, 17, 184, 34),
(3037, 23, 1491, 15, 208, 35),
(3038, 13, 524, 15, 129, 27),
(3039, 14, 709, 19, 189, 29),
(3040, 15, 1203, 19, 125, 27),
(3041, 25, 15, 18, 113, 26),
(3042, 13, 182, 15, 192, 26),
(3043, 6, 1225, 17, 153, 26),
(3044, 10, 329, 15, 125, 31),
(3045, 4, 1465, 16, 155, 34),
(3046, 1, 1564, 16, 187, 25),
(3047, 9, 1189, 15, 146, 25),
(3048, 16, 1803, 17, 183, 32),
(3049, 13, 1396, 15, 131, 32),
(3050, 4, 1440, 19, 176, 30),
(3051, 2, 1064, 16, 136, 26),
(3052, 18, 1418, 17, 140, 35),
(3053, 4, 1865, 16, 137, 28),
(3054, 8, 453, 19, 123, 29),
(3055, 15, 1957, 17, 177, 33),
(3056, 13, 360, 18, 141, 29),
(3057, 16, 876, 19, 213, 33),
(3058, 7, 1341, 19, 206, 35),
(3059, 17, 503, 18, 191, 26),
(3060, 3, 1493, 18, 171, 26),
(3061, 19, 1893, 16, 158, 28),
(3062, 17, 192, 17, 150, 32),
(3063, 21, 1605, 17, 114, 30),
(3064, 21, 964, 17, 200, 35),
(3065, 18, 442, 19, 133, 27),
(3066, 8, 1901, 18, 139, 34),
(3067, 7, 897, 17, 172, 25),
(3068, 12, 1910, 19, 173, 28),
(3069, 23, 561, 15, 114, 33),
(3070, 8, 1564, 15, 158, 35),
(3071, 21, 825, 19, 171, 30),
(3072, 24, 1712, 19, 114, 35),
(3073, 8, 981, 18, 113, 31),
(3074, 9, 194, 16, 107, 26),
(3075, 8, 1862, 19, 123, 31),
(3076, 18, 1600, 17, 197, 32),
(3077, 23, 1332, 18, 131, 25),
(3078, 13, 1624, 17, 143, 31),
(3079, 16, 614, 15, 160, 27),
(3080, 19, 190, 17, 151, 32),
(3081, 11, 1991, 19, 212, 28),
(3082, 14, 963, 18, 200, 28),
(3083, 4, 1311, 17, 213, 27),
(3084, 5, 673, 19, 107, 28),
(3085, 1, 412, 17, 140, 26),
(3086, 6, 634, 16, 156, 34),
(3087, 5, 108, 15, 111, 31),
(3088, 10, 1848, 15, 119, 33),
(3089, 22, 1385, 17, 177, 34),
(3090, 15, 597, 17, 114, 33),
(3091, 4, 281, 16, 215, 35),
(3092, 2, 1926, 16, 176, 30),
(3093, 16, 65, 15, 181, 33),
(3094, 25, 517, 19, 203, 30),
(3095, 13, 846, 17, 209, 26),
(3096, 16, 1330, 18, 134, 29),
(3097, 17, 1273, 18, 113, 33),
(3098, 7, 1986, 16, 160, 28),
(3099, 16, 879, 16, 198, 29),
(3100, 20, 372, 15, 187, 27),
(3101, 25, 1232, 18, 134, 31),
(3102, 6, 994, 16, 162, 32),
(3103, 22, 936, 19, 170, 32),
(3104, 21, 1843, 15, 115, 29),
(3105, 5, 797, 17, 116, 30),
(3106, 13, 1345, 16, 183, 34),
(3107, 24, 805, 15, 136, 25),
(3108, 21, 770, 18, 146, 34),
(3109, 24, 1808, 19, 149, 29),
(3110, 13, 1037, 15, 156, 28),
(3111, 2, 1580, 16, 207, 35),
(3112, 5, 56, 19, 145, 34),
(3113, 3, 709, 18, 141, 25),
(3114, 5, 108, 16, 151, 34),
(3115, 23, 1892, 19, 194, 31),
(3116, 5, 234, 16, 141, 26),
(3117, 11, 687, 19, 126, 26),
(3118, 25, 1911, 18, 145, 32),
(3119, 13, 1425, 17, 129, 25),
(3120, 5, 78, 19, 147, 35),
(3121, 1, 1931, 17, 114, 30),
(3122, 8, 1911, 16, 205, 27),
(3123, 2, 1734, 19, 172, 25),
(3124, 12, 894, 17, 192, 33),
(3125, 5, 636, 15, 196, 26),
(3126, 5, 224, 15, 157, 29),
(3127, 18, 1367, 16, 119, 29),
(3128, 22, 1999, 16, 188, 26),
(3129, 2, 1743, 15, 129, 29),
(3130, 12, 1994, 17, 195, 25),
(3131, 19, 898, 18, 165, 32),
(3132, 25, 1104, 19, 166, 27),
(3133, 3, 433, 15, 192, 27),
(3134, 12, 1968, 15, 110, 27),
(3135, 6, 907, 19, 176, 35),
(3136, 9, 951, 15, 176, 35),
(3137, 18, 1486, 16, 119, 35),
(3138, 8, 215, 15, 181, 27),
(3139, 4, 1331, 18, 139, 35),
(3140, 13, 1926, 16, 191, 25),
(3141, 23, 634, 17, 190, 27),
(3142, 6, 605, 17, 173, 32),
(3143, 13, 397, 18, 112, 29),
(3144, 9, 349, 19, 153, 26),
(3145, 22, 851, 15, 163, 35),
(3146, 15, 631, 16, 153, 27),
(3147, 9, 1437, 16, 143, 31),
(3148, 2, 1258, 19, 137, 33),
(3149, 4, 1436, 15, 197, 30),
(3150, 25, 1609, 16, 163, 34),
(3151, 3, 672, 16, 177, 35),
(3152, 11, 1749, 18, 162, 33),
(3153, 23, 797, 15, 138, 30),
(3154, 22, 1545, 16, 213, 26),
(3155, 23, 734, 17, 194, 30),
(3156, 8, 1312, 19, 117, 35),
(3157, 8, 430, 16, 144, 31),
(3158, 18, 819, 17, 183, 33),
(3159, 14, 1023, 15, 122, 32),
(3160, 10, 225, 15, 215, 32),
(3161, 12, 1848, 18, 181, 35),
(3162, 12, 426, 19, 107, 31),
(3163, 23, 842, 17, 194, 35),
(3164, 17, 1956, 19, 195, 26),
(3165, 19, 1022, 18, 194, 26),
(3166, 18, 1021, 19, 116, 32),
(3167, 11, 1353, 18, 190, 30),
(3168, 24, 1515, 16, 163, 31),
(3169, 24, 1802, 17, 131, 35),
(3170, 9, 1765, 18, 148, 27),
(3171, 15, 810, 15, 181, 30),
(3172, 7, 1837, 15, 106, 29),
(3173, 7, 829, 16, 166, 34),
(3174, 12, 282, 16, 197, 29),
(3175, 5, 280, 19, 155, 29),
(3176, 6, 1640, 18, 134, 33),
(3177, 15, 1578, 18, 107, 28),
(3178, 12, 593, 18, 172, 26),
(3179, 3, 1820, 19, 185, 35),
(3180, 16, 687, 19, 133, 28),
(3181, 24, 1882, 16, 206, 35),
(3182, 25, 1443, 15, 125, 28),
(3183, 19, 37, 18, 194, 27),
(3184, 3, 1282, 18, 211, 25),
(3185, 4, 871, 15, 202, 28),
(3186, 24, 256, 15, 174, 26),
(3187, 13, 1125, 18, 161, 34),
(3188, 25, 1579, 16, 112, 33),
(3189, 21, 945, 18, 134, 28),
(3190, 16, 325, 19, 141, 26),
(3191, 19, 1106, 18, 166, 26),
(3192, 16, 1556, 19, 183, 34),
(3193, 25, 736, 19, 141, 32),
(3194, 18, 294, 17, 108, 31),
(3195, 15, 1714, 16, 172, 29),
(3196, 4, 1012, 17, 136, 30),
(3197, 24, 281, 17, 165, 25),
(3198, 22, 433, 15, 183, 28),
(3199, 13, 97, 16, 136, 32),
(3200, 13, 445, 16, 184, 26),
(3201, 24, 834, 18, 198, 30),
(3202, 10, 109, 17, 143, 26),
(3203, 16, 467, 16, 173, 28),
(3204, 14, 343, 17, 210, 28),
(3205, 25, 1290, 16, 213, 26),
(3206, 15, 1280, 15, 138, 30),
(3207, 4, 921, 18, 199, 25),
(3208, 16, 1328, 16, 132, 30),
(3209, 13, 68, 15, 116, 28),
(3210, 15, 1213, 18, 172, 33),
(3211, 6, 1646, 16, 196, 35),
(3212, 18, 1845, 18, 177, 31),
(3213, 24, 847, 18, 177, 34),
(3214, 20, 568, 15, 196, 25),
(3215, 13, 303, 19, 140, 29),
(3216, 7, 1120, 19, 179, 33),
(3217, 14, 1845, 16, 209, 33),
(3218, 20, 826, 18, 159, 34),
(3219, 5, 26, 18, 129, 35),
(3220, 9, 1582, 16, 143, 26),
(3221, 9, 1555, 17, 154, 32),
(3222, 19, 1796, 17, 143, 31),
(3223, 1, 1949, 16, 190, 29),
(3224, 8, 1525, 15, 113, 28),
(3225, 10, 835, 18, 170, 34),
(3226, 21, 554, 16, 206, 31),
(3227, 23, 1594, 17, 196, 33),
(3228, 24, 1564, 18, 146, 27),
(3229, 19, 294, 18, 132, 33),
(3230, 4, 802, 19, 150, 25),
(3231, 12, 1351, 17, 187, 25),
(3232, 16, 356, 16, 174, 34),
(3233, 4, 1082, 15, 179, 29),
(3234, 14, 336, 17, 116, 32),
(3235, 18, 1173, 18, 155, 27),
(3236, 1, 1451, 15, 134, 31),
(3237, 25, 780, 18, 160, 27),
(3238, 5, 1547, 15, 198, 32),
(3239, 13, 1405, 19, 118, 32),
(3240, 15, 744, 16, 147, 31),
(3241, 17, 1309, 19, 201, 33),
(3242, 20, 708, 19, 138, 26),
(3243, 9, 1500, 15, 173, 33),
(3244, 11, 1524, 16, 178, 27),
(3245, 1, 812, 19, 182, 35),
(3246, 21, 1693, 18, 165, 32),
(3247, 15, 875, 16, 134, 35),
(3248, 21, 979, 17, 114, 32),
(3249, 10, 936, 19, 212, 33),
(3250, 18, 932, 17, 126, 25),
(3251, 12, 1649, 17, 180, 31),
(3252, 15, 1227, 16, 166, 29),
(3253, 10, 145, 15, 202, 32),
(3254, 1, 643, 17, 195, 31),
(3255, 9, 160, 17, 144, 26),
(3256, 16, 1868, 15, 151, 34),
(3257, 5, 537, 16, 203, 31),
(3258, 12, 1934, 18, 172, 30),
(3259, 4, 828, 15, 200, 33),
(3260, 22, 6, 19, 107, 35),
(3261, 3, 1403, 17, 146, 32),
(3262, 16, 1208, 16, 143, 26),
(3263, 21, 660, 15, 132, 31),
(3264, 5, 1071, 19, 140, 28),
(3265, 19, 1116, 18, 119, 34),
(3266, 22, 1045, 16, 203, 29),
(3267, 6, 489, 16, 184, 31),
(3268, 8, 417, 18, 119, 35),
(3269, 25, 1138, 19, 165, 25),
(3270, 16, 1515, 16, 130, 29),
(3271, 12, 1463, 16, 199, 33),
(3272, 7, 1000, 19, 129, 34),
(3273, 5, 510, 15, 110, 29),
(3274, 24, 557, 19, 105, 32),
(3275, 5, 1398, 18, 177, 28),
(3276, 3, 1130, 18, 158, 31),
(3277, 11, 829, 15, 134, 34),
(3278, 2, 601, 17, 186, 32),
(3279, 3, 110, 19, 136, 33),
(3280, 24, 968, 18, 210, 34),
(3281, 8, 1505, 18, 194, 25),
(3282, 11, 1399, 16, 148, 34),
(3283, 18, 1697, 18, 162, 28),
(3284, 25, 1660, 19, 130, 31),
(3285, 24, 463, 17, 160, 28),
(3286, 2, 259, 18, 206, 26),
(3287, 7, 1348, 15, 141, 25),
(3288, 5, 1664, 19, 161, 31),
(3289, 1, 1412, 15, 130, 28),
(3290, 10, 120, 19, 158, 33),
(3291, 25, 794, 19, 113, 34),
(3292, 2, 867, 19, 210, 30),
(3293, 8, 311, 17, 179, 29),
(3294, 22, 1589, 16, 196, 35),
(3295, 23, 566, 18, 181, 28),
(3296, 8, 1051, 15, 157, 34),
(3297, 23, 1798, 19, 163, 32),
(3298, 10, 1521, 16, 174, 27),
(3299, 8, 1899, 19, 186, 25),
(3300, 20, 974, 17, 137, 32),
(3301, 11, 5, 16, 188, 30),
(3302, 10, 1077, 19, 128, 34),
(3303, 7, 1529, 18, 208, 33),
(3304, 23, 1331, 16, 204, 32),
(3305, 8, 1819, 18, 136, 30),
(3306, 3, 83, 17, 206, 32),
(3307, 21, 679, 15, 129, 34),
(3308, 8, 593, 19, 128, 30),
(3309, 8, 1181, 15, 146, 27),
(3310, 2, 1013, 15, 200, 26),
(3311, 25, 444, 19, 147, 25),
(3312, 17, 1863, 17, 132, 25),
(3313, 7, 1809, 16, 192, 26),
(3314, 17, 170, 16, 133, 35),
(3315, 7, 741, 17, 106, 27),
(3316, 5, 286, 15, 133, 28),
(3317, 12, 1888, 16, 134, 34),
(3318, 17, 748, 18, 196, 28),
(3319, 16, 639, 19, 204, 34),
(3320, 23, 29, 17, 143, 32),
(3321, 20, 200, 18, 182, 31),
(3322, 12, 268, 17, 130, 32),
(3323, 24, 1175, 16, 112, 29),
(3324, 14, 1167, 15, 169, 25),
(3325, 1, 1576, 16, 180, 27),
(3326, 3, 579, 16, 120, 35),
(3327, 1, 1507, 18, 142, 32),
(3328, 3, 400, 18, 120, 31),
(3329, 24, 747, 15, 161, 33),
(3330, 19, 1001, 17, 195, 26),
(3331, 23, 556, 17, 153, 25),
(3332, 25, 269, 15, 126, 35),
(3333, 7, 1821, 19, 136, 34),
(3334, 15, 296, 19, 209, 35),
(3335, 5, 1432, 18, 108, 34),
(3336, 16, 260, 16, 158, 25),
(3337, 14, 900, 19, 160, 35),
(3338, 19, 959, 19, 115, 26),
(3339, 19, 1340, 19, 146, 32),
(3340, 10, 47, 18, 121, 29),
(3341, 13, 784, 16, 164, 27),
(3342, 13, 1830, 19, 130, 35),
(3343, 19, 318, 16, 119, 32),
(3344, 19, 904, 16, 183, 31),
(3345, 2, 1508, 18, 108, 30),
(3346, 21, 637, 16, 194, 29),
(3347, 1, 1926, 17, 208, 27),
(3348, 2, 1257, 19, 185, 32),
(3349, 13, 1653, 16, 167, 32),
(3350, 1, 1816, 15, 215, 28),
(3351, 19, 1809, 19, 202, 31),
(3352, 24, 1018, 19, 120, 35),
(3353, 18, 93, 15, 186, 29),
(3354, 24, 1393, 19, 123, 30),
(3355, 23, 72, 15, 210, 34),
(3356, 24, 188, 15, 144, 29),
(3357, 2, 451, 16, 118, 28),
(3358, 11, 1077, 15, 122, 32),
(3359, 7, 1912, 19, 126, 34),
(3360, 2, 1403, 17, 160, 30),
(3361, 11, 1837, 18, 187, 35),
(3362, 13, 1580, 17, 148, 35),
(3363, 15, 1602, 16, 142, 34),
(3364, 24, 1500, 18, 140, 26),
(3365, 11, 39, 17, 202, 31),
(3366, 15, 1158, 16, 141, 33),
(3367, 6, 393, 16, 130, 34),
(3368, 24, 1981, 16, 204, 33),
(3369, 7, 730, 19, 123, 28),
(3370, 6, 1863, 18, 207, 25),
(3371, 19, 108, 17, 160, 34),
(3372, 15, 711, 17, 181, 31),
(3373, 12, 1836, 16, 199, 33),
(3374, 13, 386, 15, 119, 26),
(3375, 13, 1945, 15, 188, 34),
(3376, 15, 741, 19, 149, 30),
(3377, 18, 1103, 18, 133, 27),
(3378, 25, 1939, 18, 198, 30),
(3379, 16, 76, 15, 179, 26),
(3380, 7, 1872, 18, 201, 33),
(3381, 8, 1209, 16, 206, 29),
(3382, 6, 1927, 19, 192, 29),
(3383, 16, 1882, 18, 176, 30),
(3384, 16, 1329, 19, 126, 27),
(3385, 7, 1840, 18, 189, 34),
(3386, 18, 1227, 15, 152, 26),
(3387, 12, 538, 15, 114, 35),
(3388, 13, 1399, 19, 211, 30),
(3389, 6, 485, 16, 132, 34),
(3390, 11, 368, 19, 120, 31),
(3391, 14, 1895, 18, 178, 30),
(3392, 22, 501, 16, 111, 35),
(3393, 17, 1362, 19, 112, 26),
(3394, 7, 392, 19, 175, 29),
(3395, 23, 1837, 16, 138, 30),
(3396, 13, 835, 16, 215, 32),
(3397, 10, 1495, 17, 160, 35),
(3398, 14, 843, 16, 177, 35),
(3399, 22, 1510, 18, 204, 31),
(3400, 23, 787, 19, 140, 33),
(3401, 7, 1649, 19, 119, 25),
(3402, 25, 1354, 18, 210, 34),
(3403, 18, 1890, 17, 112, 30),
(3404, 12, 1205, 18, 157, 26),
(3405, 23, 585, 19, 116, 26),
(3406, 9, 1068, 15, 205, 32),
(3407, 2, 1885, 18, 151, 26),
(3408, 5, 1659, 15, 187, 30),
(3409, 21, 924, 15, 158, 33),
(3410, 1, 402, 15, 172, 30),
(3411, 20, 610, 17, 140, 30),
(3412, 15, 884, 18, 215, 29),
(3413, 16, 1808, 16, 205, 25),
(3414, 12, 1012, 18, 215, 33),
(3415, 8, 878, 17, 129, 30),
(3416, 4, 1777, 15, 204, 35),
(3417, 8, 1902, 15, 190, 26),
(3418, 11, 1859, 16, 120, 26),
(3419, 3, 1719, 18, 170, 33),
(3420, 20, 1305, 19, 175, 34),
(3421, 14, 36, 18, 150, 29),
(3422, 5, 1571, 15, 185, 33),
(3423, 1, 1507, 19, 174, 30),
(3424, 3, 473, 15, 159, 30),
(3425, 23, 1940, 16, 124, 35),
(3426, 11, 1557, 18, 167, 32),
(3427, 16, 1209, 17, 140, 32),
(3428, 17, 1381, 17, 162, 29),
(3429, 7, 164, 15, 195, 32),
(3430, 8, 1331, 16, 137, 25),
(3431, 2, 449, 19, 190, 25),
(3432, 2, 1251, 15, 130, 25),
(3433, 8, 1308, 18, 159, 30),
(3434, 9, 851, 17, 181, 31),
(3435, 25, 108, 19, 176, 27),
(3436, 21, 854, 16, 132, 29),
(3437, 21, 306, 19, 189, 34),
(3438, 15, 1475, 18, 112, 28),
(3439, 5, 644, 18, 210, 31),
(3440, 22, 1385, 15, 150, 29),
(3441, 19, 1843, 17, 143, 25),
(3442, 11, 219, 17, 168, 32),
(3443, 21, 941, 15, 155, 25),
(3444, 21, 1997, 15, 149, 28),
(3445, 16, 1575, 17, 144, 30),
(3446, 5, 1451, 15, 171, 29),
(3447, 25, 1440, 15, 210, 34),
(3448, 23, 1688, 19, 126, 31),
(3449, 9, 884, 19, 197, 25),
(3450, 3, 1297, 19, 175, 30),
(3451, 20, 879, 16, 152, 28),
(3452, 5, 1563, 15, 187, 30),
(3453, 10, 1993, 17, 187, 29),
(3454, 22, 1005, 15, 124, 26),
(3455, 2, 457, 19, 178, 25),
(3456, 15, 68, 16, 212, 29),
(3457, 4, 690, 15, 122, 27),
(3458, 5, 1950, 19, 179, 25),
(3459, 13, 1364, 19, 117, 26),
(3460, 22, 1567, 19, 145, 28),
(3461, 21, 1515, 18, 195, 31),
(3462, 4, 657, 15, 173, 28),
(3463, 21, 1823, 15, 200, 34),
(3464, 25, 552, 17, 209, 33),
(3465, 4, 523, 19, 207, 29),
(3466, 4, 1651, 16, 215, 30),
(3467, 10, 1507, 19, 108, 30),
(3468, 22, 890, 18, 110, 25),
(3469, 13, 742, 18, 127, 33),
(3470, 20, 1112, 19, 106, 30),
(3471, 22, 1, 19, 169, 32),
(3472, 2, 1726, 16, 169, 35),
(3473, 14, 658, 17, 175, 25),
(3474, 6, 1644, 15, 194, 33),
(3475, 24, 1122, 16, 134, 30),
(3476, 6, 95, 15, 151, 25),
(3477, 7, 1671, 16, 140, 29),
(3478, 13, 1566, 19, 174, 25),
(3479, 16, 1604, 16, 193, 32),
(3480, 25, 1527, 16, 116, 29),
(3481, 2, 343, 18, 202, 29),
(3482, 23, 719, 16, 128, 33),
(3483, 3, 497, 19, 159, 31),
(3484, 9, 1358, 19, 186, 25),
(3485, 24, 1374, 19, 180, 30),
(3486, 9, 1092, 16, 116, 29),
(3487, 12, 1647, 18, 123, 31),
(3488, 10, 1329, 17, 138, 28),
(3489, 12, 978, 16, 199, 27),
(3490, 4, 537, 19, 183, 33),
(3491, 20, 595, 15, 179, 32),
(3492, 17, 1367, 17, 172, 30),
(3493, 23, 1792, 18, 160, 31),
(3494, 17, 1205, 16, 174, 35),
(3495, 4, 1126, 18, 125, 26),
(3496, 20, 614, 16, 150, 33),
(3497, 24, 127, 17, 123, 32),
(3498, 13, 1538, 16, 194, 32),
(3499, 11, 1867, 19, 150, 25),
(3500, 4, 595, 19, 208, 29),
(3501, 7, 428, 17, 118, 26),
(3502, 7, 1564, 17, 115, 30),
(3503, 3, 1529, 18, 164, 30),
(3504, 2, 1044, 16, 148, 29),
